a,b,ida,idb,nSites,J9,J8,J7,J6,J5,J4,J3,J2,J1,rab,Fa,Fb,theta,inbred_relatedness_1_2,inbred_relatedness_2_1,fraternity,identity,zygosity,2of3_IDB,F_diff_a_b,loglh,nIter,bestoptimll,coverage,2dsfs,R0,R1,KING,2dsfs_loglike,2dsfsf_niter
36,94,mx_045.trim.unal.bt2.bam,mx_119.trim.unal.bt2.bam,8940,0.917893,0.032118,0.033575,0,0,0.016413,0,0,0,0.049634,0.016413,0,0.024817,0,0,0.033575,0,0.033575,0.057841,0.008207,-11266.13659,110,-1,0.866195,"5.112381e-01,1.543368e-01,2.106796e-02,1.430260e-01,1.019881e-01,1.841106e-02,2.005880e-02,2.243562e-02,7.437575e-03",0.403251,0.268859,0.036398,-12640.77192,14
36,95,mx_045.trim.unal.bt2.bam,mx_121.trim.unal.bt2.bam,5473,0.876202,0.017629,0,0.084931,0.00389,0,0.017337,0.000002,0.000009,0.024744,0.017348,0.088832,0.01503,0.008678,0.001954,0.000002,0.000009,0.000011,0.072518,-0.042466,-6555.633518,94,-1,0.530278,"5.183542e-01,1.371440e-01,2.899829e-02,1.578220e-01,8.693179e-02,2.478936e-02,1.699600e-02,2.346492e-02,5.499430e-03",0.529085,0.223352,-0.009779,-7323.689831,19
36,96,mx_045.trim.unal.bt2.bam,mx_123.trim.unal.bt2.bam,4599,0.92311,0.029163,0.030309,0,0,0.017417,0,0,0,0.044891,0.017417,0,0.022446,0,0,0.030309,0,0.030309,0.053599,0.008709,-5373.925588,242,-1,0.445596,"4.949464e-01,1.677977e-01,1.779677e-02,1.359492e-01,1.129129e-01,1.997497e-02,1.860105e-02,2.534054e-02,6.680402e-03",0.322353,0.29293,0.069783,-6037.092354,27
37,38,mx_046.trim.unal.bt2.bam,mx_047.trim.unal.bt2.bam,9382,0.851029,0.045819,0.001097,0.00466,0.022403,0.058698,0.000057,0.01507,0.001167,0.042018,0.074992,0.0433,0.0244,0.001195,0.012368,0.016167,0.001167,0.017333,0.094383,0.027019,-12031.03324,82,-1,0.90902,"5.224866e-01,1.504240e-01,2.522696e-02,1.355847e-01,8.458088e-02,2.235477e-02,2.470055e-02,2.490483e-02,9.736690e-03",0.590293,0.220725,-0.030401,-13557.68966,14
37,39,mx_046.trim.unal.bt2.bam,mx_049.trim.unal.bt2.bam,9888,0.821617,0,0,0.10735,0,0.049276,0,0.021757,0,0,0.071033,0.129107,0,0,0,0.021757,0,0.021757,0.10007,-0.029037,-13219.93373,82,-1,0.958047,"5.106299e-01,1.458384e-01,3.860975e-02,1.505841e-01,7.180935e-02,2.246075e-02,3.144514e-02,2.006235e-02,8.560265e-03",0.975568,0.175573,-0.141536,-14951.74541,10
37,40,mx_046.trim.unal.bt2.bam,mx_050.trim.unal.bt2.bam,9919,0.777876,0,0,0.151852,0,0.067724,0,0.002544,0.000004,0.000004,0.070271,0.1544,0.000004,0.000004,0.000004,0.002544,0.000004,0.002548,0.112336,-0.042064,-13516.20455,122,-1,0.96105,"5.023366e-01,1.469086e-01,4.487495e-02,1.520057e-01,6.966640e-02,2.421491e-02,3.128116e-02,2.120003e-02,7.511605e-03",1.093154,0.165681,-0.170875,-15202.85004,10
37,41,mx_046.trim.unal.bt2.bam,mx_051.trim.unal.bt2.bam,9796,0.781473,0,0,0.144414,0,0.00008,0,0.074032,0,0,0.074113,0.218446,0,0,0,0.074032,0,0.074032,0.146279,-0.072167,-13841.80588,114,-1,0.949133,"4.847025e-01,1.468326e-01,6.272211e-02,1.508961e-01,6.860459e-02,2.617264e-02,3.421022e-02,1.606544e-02,9.793755e-03",1.412913,0.157026,-0.262503,-15386.79302,10
37,42,mx_046.trim.unal.bt2.bam,mx_052.trim.unal.bt2.bam,9381,0.892915,0,0,0.042378,0.000002,0.011649,0,0.053057,0,0.000002,0.064706,0.095436,0.000001,0,0.000001,0.053057,0,0.053057,0.080072,-0.015364,-12678.42459,146,-1,0.908924,"4.738765e-01,1.748776e-01,4.767147e-02,1.458557e-01,7.700014e-02,2.202324e-02,3.136289e-02,1.871524e-02,8.617349e-03",1.026418,0.174799,-0.157271,-14173.40582,14
37,43,mx_046.trim.unal.bt2.bam,mx_053.trim.unal.bt2.bam,9877,0.700002,0,0,0.227912,0,0.035553,0,0.036534,0,0,0.072087,0.264446,0,0,0,0.036534,0,0.036534,0.168266,-0.09618,-13957.00334,87,-1,0.956981,"4.900949e-01,1.398883e-01,6.507703e-02,1.517751e-01,6.235232e-02,3.047085e-02,3.544855e-02,1.637489e-02,8.518074e-03",1.612219,0.142021,-0.299427,-15505.48477,10
37,44,mx_046.trim.unal.bt2.bam,mx_054.trim.unal.bt2.bam,9845,0.793105,0,0,0.137773,0,0.029501,0,0.039621,0,0,0.069122,0.177394,0,0,0,0.039621,0,0.039621,0.123258,-0.054136,-13810.10868,114,-1,0.95388,"4.868680e-01,1.561639e-01,5.199845e-02,1.472219e-01,6.957356e-02,2.793133e-02,3.229999e-02,1.783850e-02,1.010437e-02",1.211645,0.16051,-0.202791,-15352.15004,10
37,45,mx_046.trim.unal.bt2.bam,mx_055.trim.unal.bt2.bam,9875,0.695274,0,0,0.232997,0,0.037763,0,0.033966,0,0,0.071729,0.266963,0,0,0,0.033966,0,0.033966,0.169346,-0.097617,-14097.85484,90,-1,0.956787,"4.866503e-01,1.397486e-01,6.842098e-02,1.536439e-01,6.368506e-02,2.790107e-02,3.157019e-02,1.854014e-02,9.839817e-03",1.570088,0.144796,-0.29173,-15579.74682,10
37,46,mx_046.trim.unal.bt2.bam,mx_056.trim.unal.bt2.bam,9870,0.727026,0,0,0.202256,0,0.019577,0,0.051141,0,0,0.070718,0.253397,0,0,0,0.051141,0,0.051141,0.162057,-0.091339,-14109.47457,146,-1,0.956303,"4.843435e-01,1.450153e-01,6.507469e-02,1.504281e-01,6.591973e-02,2.921561e-02,3.364628e-02,1.586159e-02,1.049528e-02",1.497594,0.150076,-0.278436,-15613.55734,10
37,47,mx_046.trim.unal.bt2.bam,mx_057.trim.unal.bt2.bam,9458,0.893759,0.000007,0,0.039558,0,0.066659,0,0.000017,0,0.000003,0.066676,0.039575,0.000002,0,0,0.000017,0,0.000017,0.053129,0.01355,-12060.33665,62,-1,0.916384,"5.079080e-01,1.595299e-01,3.004419e-02,1.466701e-01,7.731999e-02,1.981573e-02,2.935892e-02,2.295975e-02,6.393441e-03",0.768276,0.189334,-0.082377,-13636.29183,14
37,48,mx_046.trim.unal.bt2.bam,mx_058.trim.unal.bt2.bam,9906,0.775691,0.000159,0.000004,0.151061,0.000002,0.049866,0,0.023218,0,0.000085,0.073084,0.17428,0.000043,0,0.000001,0.023222,0,0.023222,0.123767,-0.050597,-13624.83165,106,-1,0.959791,"5.090149e-01,1.429621e-01,4.229039e-02,1.402029e-01,7.270868e-02,3.199507e-02,3.108431e-02,1.894043e-02,1.080123e-02",1.00916,0.178437,-0.154407,-15255.13577,10
37,49,mx_046.trim.unal.bt2.bam,mx_059.trim.unal.bt2.bam,9953,0.806332,0.078037,0.006674,0.035229,0.002758,0.012272,0.017091,0.041607,0,0.060579,0.07097,0.079594,0.032771,0.008545,0.001379,0.048282,0,0.048282,0.130899,-0.011479,-13224.03551,150,-1,0.964345,"5.265518e-01,1.389099e-01,2.880174e-02,1.390413e-01,8.644444e-02,2.007769e-02,2.621688e-02,2.453172e-02,9.424516e-03",0.636462,0.228944,-0.047619,-14797.40047,10
37,50,mx_046.trim.unal.bt2.bam,mx_060.trim.unal.bt2.bam,9949,0.844486,0.04755,0.000578,0.033715,0.003466,0.01988,0.009039,0.041287,0,0.033731,0.070205,0.078468,0.018429,0.004519,0.001733,0.041865,0,0.041865,0.104941,-0.006918,-13150.56163,166,-1,0.963957,"5.262388e-01,1.404379e-01,2.817697e-02,1.374135e-01,8.440762e-02,2.380019e-02,2.759036e-02,2.316936e-02,8.765391e-03",0.660691,0.221782,-0.054954,-14818.7611,10
37,51,mx_046.trim.unal.bt2.bam,mx_061.trim.unal.bt2.bam,9925,0.809646,0.000006,0,0.122809,0,0.043318,0.000002,0.024219,0,0.000005,0.067539,0.147028,0.000002,0.000001,0,0.024219,0,0.024219,0.107287,-0.039746,-13436.45588,66,-1,0.961632,"5.121432e-01,1.428391e-01,3.864165e-02,1.502620e-01,7.197893e-02,2.443266e-02,2.967182e-02,2.170373e-02,8.326945e-03",0.949076,0.176613,-0.133793,-15041.22966,10
37,52,mx_046.trim.unal.bt2.bam,mx_062.trim.unal.bt2.bam,9944,0.78081,0.057853,0.014331,0.079566,0.000089,0.055602,0,0.011749,0,0.043324,0.067351,0.091404,0.021673,0,0.000044,0.02608,0,0.02608,0.122679,-0.011982,-13245.92447,82,-1,0.963473,"5.240781e-01,1.388684e-01,3.115980e-02,1.395585e-01,8.415479e-02,2.294530e-02,2.678821e-02,2.421154e-02,8.235316e-03",0.688588,0.219421,-0.064267,-14860.2697,10
37,53,mx_046.trim.unal.bt2.bam,mx_063.trim.unal.bt2.bam,9971,0.845654,0.007706,0.01074,0.065144,0,0.045331,0.0064,0.013904,0.00512,0.024514,0.070755,0.084168,0.015617,0.00832,0.00512,0.024644,0.00512,0.029764,0.095255,-0.009907,-13202.55845,114,-1,0.966089,"5.245554e-01,1.413642e-01,2.798443e-02,1.455980e-01,7.939840e-02,2.124111e-02,2.702024e-02,2.202747e-02,1.081073e-02",0.692768,0.206104,-0.062596,-14867.46083,10
37,54,mx_046.trim.unal.bt2.bam,mx_064.trim.unal.bt2.bam,9918,0.852297,0,0,0.07791,0,0.02527,0,0.044523,0,0,0.069793,0.122433,0,0,0,0.044523,0,0.044523,0.096113,-0.02632,-13422.95126,82,-1,0.960953,"5.045309e-01,1.495959e-01,3.935713e-02,1.523714e-01,7.284298e-02,2.083558e-02,3.120560e-02,1.989089e-02,9.369659e-03",0.968696,0.176266,-0.139814,-15120.13689,10
37,55,mx_046.trim.unal.bt2.bam,mx_065.trim.unal.bt2.bam,9290,0.892681,0.024153,0.012921,0,0,0.070245,0,0,0,0.024997,0.070245,0,0.012499,0,0,0.012921,0,0.012921,0.06012,0.035123,-11639.84119,118,-1,0.900107,"5.098854e-01,1.686314e-01,1.755849e-02,1.301286e-01,9.588677e-02,1.854778e-02,2.633423e-02,2.648216e-02,6.545149e-03",0.457756,0.247333,0.015127,-13193.97235,15
37,56,mx_046.trim.unal.bt2.bam,mx_066.trim.unal.bt2.bam,9397,0.904531,0.026191,0.000307,0.000008,0,0.068962,0,0.000001,0,0.013403,0.068963,0.000009,0.006701,0,0,0.000308,0,0.000308,0.047889,0.034477,-11906.69352,90,-1,0.910474,"5.152689e-01,1.593036e-01,2.086494e-02,1.364069e-01,8.852957e-02,2.035887e-02,2.729244e-02,2.557470e-02,6.399999e-03",0.543969,0.227114,-0.015009,-13455.54715,14
37,57,mx_046.trim.unal.bt2.bam,mx_067.trim.unal.bt2.bam,9864,0.761288,0,0,0.165426,0,0.02895,0,0.044336,0,0,0.073285,0.209762,0,0,0,0.044336,0,0.044336,0.141524,-0.068238,-13937.63223,94,-1,0.955721,"4.872962e-01,1.497045e-01,5.793621e-02,1.473552e-01,6.688059e-02,3.016387e-02,3.364722e-02,1.777572e-02,9.240526e-03",1.369357,0.153191,-0.24289,-15525.81183,10
37,58,mx_046.trim.unal.bt2.bam,mx_068.trim.unal.bt2.bam,9843,0.86711,0.000023,0,0.063766,0,0.06209,0,0.007009,0,0.000012,0.0691,0.070776,0.000006,0,0,0.007009,0,0.00701,0.06995,-0.000838,-13201.37721,66,-1,0.953687,"4.995821e-01,1.616416e-01,3.247827e-02,1.490074e-01,7.497831e-02,2.243611e-02,3.269111e-02,1.953725e-02,7.647899e-03",0.869176,0.179463,-0.110153,-14845.13892,10
37,59,mx_046.trim.unal.bt2.bam,mx_069.trim.unal.bt2.bam,9864,0.727377,0,0,0.204358,0,0.031932,0,0.036332,0,0,0.068264,0.240691,0,0,0,0.036332,0,0.036332,0.154477,-0.086213,-13933.61901,182,-1,0.955721,"4.850515e-01,1.453762e-01,6.330634e-02,1.543851e-01,6.328925e-02,2.851426e-02,3.645889e-02,1.619365e-02,7.424762e-03",1.576338,0.142468,-0.28923,-15504.02504,10
37,60,mx_046.trim.unal.bt2.bam,mx_070.trim.unal.bt2.bam,10028,0.928384,0.00005,0,0,0,0.071566,0,0,0,0.000025,0.071566,0,0.000013,0,0,0,0,0,0.035808,0.035783,-13271.80523,62,-1,0.971611,"4.342597e-01,2.546805e-01,5.473179e-03,1.070405e-01,1.334690e-01,5.379394e-03,1.698308e-02,4.087376e-02,1.840971e-03",0.168251,0.310083,0.131212,-14705.51612,10
37,61,mx_046.trim.unal.bt2.bam,mx_071.trim.unal.bt2.bam,9600,0.791714,0,0,0.138531,0,0.022542,0,0.047213,0,0,0.069756,0.185744,0,0,0,0.047213,0,0.047213,0.12775,-0.057994,-13268.26245,178,-1,0.930142,"4.841554e-01,1.555440e-01,5.367814e-02,1.513469e-01,6.803950e-02,2.699518e-02,3.566948e-02,1.600335e-02,8.568065e-03",1.313173,0.154904,-0.227702,-14752.45476,14
37,62,mx_046.trim.unal.bt2.bam,mx_072.trim.unal.bt2.bam,9890,0.789957,0,0,0.140325,0,0.048636,0,0.021083,0,0,0.069718,0.161408,0,0,0,0.021083,0,0.021083,0.115563,-0.045845,-13351.80342,90,-1,0.95824,"5.108554e-01,1.402088e-01,4.227853e-02,1.520846e-01,6.950864e-02,2.468179e-02,2.957424e-02,2.082215e-02,9.985815e-03",1.033724,0.169678,-0.15561,-15014.27385,10
37,63,mx_046.trim.unal.bt2.bam,mx_073.trim.unal.bt2.bam,9344,0.892317,0.001871,0.005844,0.019301,0.006102,0.054548,0,0.020017,0,0.011356,0.074565,0.04542,0.00644,0,0.003051,0.025861,0,0.025861,0.069823,0.017624,-11750.59341,146,-1,0.905339,"5.205715e-01,1.471506e-01,2.839004e-02,1.356518e-01,8.781462e-02,2.025343e-02,2.835906e-02,2.372771e-02,8.081249e-03",0.646237,0.228963,-0.05112,-13283.43376,14
37,64,mx_046.trim.unal.bt2.bam,mx_074.trim.unal.bt2.bam,7967,0.837275,0.000002,0,0.097754,0,0.064898,0.000002,0.000069,0.000001,0.000003,0.064969,0.097824,0.000002,0.000002,0.000001,0.000069,0.000001,0.000069,0.081398,-0.016428,-10037.40892,54,-1,0.771921,"5.025059e-01,1.526342e-01,3.581465e-02,1.486844e-01,7.588414e-02,2.464245e-02,2.816051e-02,2.330081e-02,8.372942e-03",0.843064,0.183633,-0.103918,-11295.71311,18
37,65,mx_046.trim.unal.bt2.bam,mx_075.trim.unal.bt2.bam,9955,0.872201,0.012405,0.002044,0.041897,0.001223,0.054594,0.000105,0.015531,0,0.009243,0.07023,0.05865,0.004787,0.000053,0.000611,0.017575,0,0.017575,0.073351,0.006349,-13092.66248,54,-1,0.964538,"5.238726e-01,1.452151e-01,2.588455e-02,1.412631e-01,8.197271e-02,2.194442e-02,2.998901e-02,2.185642e-02,8.002112e-03",0.681612,0.212281,-0.060245,-14764.03941,10
37,66,mx_046.trim.unal.bt2.bam,mx_076.trim.unal.bt2.bam,4803,0.934751,0.000004,0,0.000019,0,0.065196,0,0.000028,0.000003,0.000005,0.065227,0.00005,0.000004,0.000003,0.000003,0.000028,0.000003,0.000031,0.03264,0.032589,-5564.945325,46,-1,0.465362,"4.962548e-01,1.885722e-01,1.756481e-02,1.384916e-01,8.896624e-02,1.477918e-02,2.897943e-02,1.845836e-02,7.933376e-03",0.523167,0.218673,-0.007659,-6285.544157,23
37,67,mx_046.trim.unal.bt2.bam,mx_077.trim.unal.bt2.bam,9886,0.838175,0,0,0.095355,0,0.049701,0,0.016768,0,0,0.06647,0.112123,0,0,0,0.016768,0,0.016768,0.089297,-0.022827,-13314.37188,110,-1,0.957853,"5.027471e-01,1.527357e-01,3.918729e-02,1.510831e-01,7.161350e-02,2.373479e-02,3.200762e-02,1.949415e-02,7.396708e-03",0.994155,0.171225,-0.144361,-14960.16839,10
37,68,mx_046.trim.unal.bt2.bam,mx_078.trim.unal.bt2.bam,9861,0.832182,0,0,0.099426,0,0.021684,0,0.046709,0,0,0.068392,0.146134,0,0,0,0.046709,0,0.046709,0.107263,-0.038871,-13264.12764,106,-1,0.955431,"5.115041e-01,1.426184e-01,3.958845e-02,1.494649e-01,7.101494e-02,2.535711e-02,3.200869e-02,1.949142e-02,8.951952e-03",1.008198,0.173831,-0.1507,-14958.95931,10
37,69,mx_046.trim.unal.bt2.bam,mx_079.trim.unal.bt2.bam,9668,0.753556,0.110932,0.008466,0.052785,0,0.072678,0.00001,0.001573,0,0.06394,0.074261,0.054358,0.031971,0.000005,0,0.010039,0,0.010039,0.128247,0.009947,-12539.23974,906,-1,0.936731,"5.271944e-01,1.438881e-01,2.490079e-02,1.318817e-01,8.856785e-02,2.386137e-02,2.526244e-02,2.623034e-02,8.212968e-03",0.566382,0.235537,-0.023377,-14102.38114,11
37,70,mx_046.trim.unal.bt2.bam,mx_080.trim.unal.bt2.bam,9821,0.832013,0,0,0.099374,0,0.048912,0,0.019701,0,0,0.068613,0.119074,0,0,0,0.019701,0,0.019701,0.093844,-0.025231,-13193.78766,78,-1,0.951555,"5.008205e-01,1.524396e-01,4.039606e-02,1.503378e-01,7.288986e-02,2.340285e-02,3.083799e-02,2.070442e-02,8.170925e-03",0.977283,0.174328,-0.141228,-14852.95538,10
37,71,mx_046.trim.unal.bt2.bam,mx_081.trim.unal.bt2.bam,9781,0.879362,0,0,0.056874,0,0.044944,0,0.018819,0,0,0.063763,0.075693,0,0,0,0.018819,0,0.018819,0.069728,-0.005965,-12955.21128,70,-1,0.947679,"5.003857e-01,1.577605e-01,3.531986e-02,1.501747e-01,7.618505e-02,2.059527e-02,3.284690e-02,2.022387e-02,6.508150e-03",0.894752,0.182733,-0.120027,-14619.13987,14
37,72,mx_046.trim.unal.bt2.bam,mx_082.trim.unal.bt2.bam,9278,0.902693,0.017252,0.006317,0,0,0.072413,0.001325,0,0.000001,0.015937,0.073739,0.000001,0.008135,0.000663,0.000001,0.006317,0.000001,0.006317,0.052475,0.036207,-11848.64459,214,-1,0.898944,"4.874783e-01,1.952645e-01,1.177788e-02,1.220857e-01,1.108165e-01,1.229451e-02,2.374721e-02,3.294106e-02,3.594280e-03",0.320576,0.278356,0.068068,-13295.71277,14
37,73,mx_046.trim.unal.bt2.bam,mx_083.trim.unal.bt2.bam,9383,0.903679,0.017574,0.007267,0,0,0.058608,0.012871,0,0,0.025707,0.07148,0,0.014463,0.006436,0,0.007267,0,0.007267,0.058229,0.029304,-11736.01191,62,-1,0.909117,"5.200954e-01,1.561982e-01,2.071230e-02,1.417223e-01,8.581074e-02,1.591420e-02,2.483395e-02,2.618785e-02,8.524941e-03",0.530776,0.222556,-0.010323,-13308.16101,11
37,74,mx_046.trim.unal.bt2.bam,mx_084.trim.unal.bt2.bam,8211,0.880575,0.028897,0.018495,0,0,0.072032,0,0,0.000001,0.032944,0.072033,0.000001,0.016472,0.000001,0.000001,0.018495,0.000001,0.018495,0.06896,0.036016,-9897.699259,150,-1,0.795562,"5.220302e-01,1.525034e-01,1.963452e-02,1.295179e-01,9.686848e-02,1.880443e-02,2.755132e-02,2.749262e-02,5.597087e-03",0.487112,0.257969,0.004783,-11204.99773,18
37,75,mx_046.trim.unal.bt2.bam,mx_085.trim.unal.bt2.bam,9203,0.919395,0.000094,0.009795,0,0,0.056929,0.013787,0,0,0.020182,0.070716,0,0.011815,0.006893,0,0.009795,0,0.009795,0.052094,0.028464,-11655.18187,162,-1,0.891677,"4.948934e-01,1.828085e-01,1.544601e-02,1.248011e-01,1.049886e-01,1.598699e-02,2.299001e-02,3.286118e-02,5.224160e-03",0.366097,0.265865,0.049638,-13195.6111,14
37,76,mx_046.trim.unal.bt2.bam,mx_087.trim.unal.bt2.bam,4746,0.933156,0.000016,0,0,0,0.066828,0,0,0,0.000008,0.066828,0,0.000004,0,0,0,0,0,0.033422,0.033414,-5629.109487,102,-1,0.459839,"4.514378e-01,2.394098e-01,2.665084e-05,1.218256e-01,1.269078e-01,1.248265e-09,2.667321e-02,3.371610e-02,3.058691e-06",0.210388,0.300978,0.113304,-6267.436145,67
37,77,mx_046.trim.unal.bt2.bam,mx_089.trim.unal.bt2.bam,9860,0.887735,0.038858,0.000438,0.003618,0,0.037511,0.017348,0.010146,0.004346,0.037224,0.069352,0.01811,0.022954,0.013021,0.004346,0.010583,0.004346,0.01493,0.072271,0.016947,-12889.37682,94,-1,0.955334,"5.173492e-01,1.514603e-01,2.442556e-02,1.401302e-01,8.587572e-02,2.113265e-02,2.334383e-02,2.676452e-02,9.517986e-03",0.556262,0.221754,-0.018901,-14575.43992,10
37,78,mx_046.trim.unal.bt2.bam,mx_090.trim.unal.bt2.bam,9244,0.858803,0.043518,0.005141,0.006089,0.014447,0.053885,0,0.018117,0,0.037735,0.072002,0.038653,0.020673,0,0.007223,0.023258,0,0.023258,0.089451,0.023898,-11811.43991,126,-1,0.89565,"5.208583e-01,1.525100e-01,2.392677e-02,1.339966e-01,8.804475e-02,2.177261e-02,2.711591e-02,2.364618e-02,8.128820e-03",0.579736,0.229901,-0.027638,-13229.08454,11
37,79,mx_046.trim.unal.bt2.bam,mx_091.trim.unal.bt2.bam,6745,0.932373,0.000001,0.000001,0.000001,0,0.067622,0.000001,0,0.000001,0.000003,0.067624,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0.033815,0.03381,-8212.148617,54,-1,0.653522,"4.750874e-01,1.950896e-01,2.346726e-02,1.365775e-01,9.822472e-02,1.194203e-02,2.556156e-02,2.739771e-02,6.652213e-03",0.499149,0.233849,0.000294,-9252.792086,21
37,80,mx_046.trim.unal.bt2.bam,mx_092.trim.unal.bt2.bam,7400,0.86493,0.002104,0.011451,0.052502,0,0.052604,0,0.016409,0,0.012503,0.069013,0.068911,0.006252,0,0,0.02786,0,0.02786,0.081465,0.000051,-8989.752528,86,-1,0.716985,"5.213161e-01,1.472864e-01,3.055709e-02,1.378703e-01,8.471961e-02,2.014659e-02,2.669191e-02,2.338645e-02,8.025573e-03",0.675747,0.219516,-0.05978,-10112.40554,22
37,81,mx_046.trim.unal.bt2.bam,mx_093.trim.unal.bt2.bam,8148,0.83501,0.016335,0.032179,0.025161,0.025343,0.052582,0,0.013378,0.000011,0.059365,0.065972,0.063893,0.032856,0.000012,0.012683,0.045557,0.000011,0.045569,0.117951,0.013711,-10025.66796,110,-1,0.789458,"5.291906e-01,1.443855e-01,2.424289e-02,1.370182e-01,8.643389e-02,2.166257e-02,2.469956e-02,2.176806e-02,1.059874e-02",0.566241,0.231245,-0.023008,-11228.44636,17
37,82,mx_046.trim.unal.bt2.bam,mx_095.trim.unal.bt2.bam,4871,0.8976,0.008759,0.013938,0,0,0.073043,0.00666,0,0,0.023313,0.079703,0,0.012489,0.00333,0,0.013938,0,0.013938,0.061499,0.036522,-5667.146725,206,-1,0.47195,"5.118803e-01,1.656554e-01,2.546732e-02,1.221192e-01,9.776774e-02,1.885007e-02,2.304622e-02,2.798706e-02,7.226666e-03",0.496212,0.255185,0.001397,-6449.358354,22
37,83,mx_046.trim.unal.bt2.bam,mx_096.trim.unal.bt2.bam,1607,0.888947,0,0,0.035615,0,0.044604,0,0.030831,0.000002,0.000002,0.075438,0.066449,0.000002,0.000002,0.000002,0.030831,0.000002,0.030833,0.070943,0.004495,-1860.644319,198,-1,0.155702,"4.975062e-01,1.604296e-01,2.858277e-02,1.514050e-01,7.165079e-02,2.585515e-02,3.946342e-02,1.527450e-02,9.832578e-03",0.949692,0.170188,-0.129853,-2087.607456,26
37,84,mx_046.trim.unal.bt2.bam,mx_097.trim.unal.bt2.bam,9933,0.863956,0.001355,0.01962,0.031687,0.014281,0.000005,0.023939,0.044861,0.000296,0.049258,0.069101,0.091124,0.029555,0.012265,0.007436,0.06448,0.000296,0.064776,0.11952,-0.015841,-13256.91762,242,-1,0.962407,"5.227164e-01,1.393488e-01,3.146176e-02,1.384782e-01,8.454120e-02,2.369019e-02,2.409827e-02,2.282676e-02,1.283835e-02",0.657195,0.222533,-0.053866,-14947.82227,10
37,85,mx_046.trim.unal.bt2.bam,mx_100.trim.unal.bt2.bam,9037,0.917494,0,0,0.016977,0.002457,0.019002,0,0.044069,0,0.001843,0.063072,0.063503,0.001229,0,0.001229,0.044069,0,0.044069,0.064516,0.001013,-11565.03627,114,-1,0.875593,"5.100509e-01,1.563232e-01,3.046320e-02,1.417762e-01,8.392325e-02,2.026723e-02,2.937695e-02,1.866209e-02,9.156881e-03",0.713034,0.211463,-0.070824,-13046.40624,14
37,86,mx_046.trim.unal.bt2.bam,mx_101.trim.unal.bt2.bam,508,0.875449,0,0,0.048643,0,0.075907,0,0,0.000001,0.000001,0.075908,0.048645,0.000001,0.000001,0.000001,0,0.000001,0.000002,0.062277,0.013632,-562.434882,150,-1,0.04922,"5.008233e-01,1.818066e-01,2.734876e-02,1.508259e-01,5.903001e-02,2.553951e-02,4.241977e-02,6.566457e-05,1.214056e-02",1.181916,0.137919,-0.169027,-629.411112,542
37,87,mx_046.trim.unal.bt2.bam,mx_103.trim.unal.bt2.bam,2024,0.798737,0.090145,0.000002,0.066747,0.000001,0.04431,0,0.000056,0,0.045075,0.044367,0.066805,0.022538,0,0,0.000058,0,0.000058,0.100661,-0.011219,-2274.759863,75,-1,0.196105,"5.300667e-01,1.268846e-01,3.061990e-02,1.516870e-01,8.712047e-02,1.938956e-02,1.495257e-02,3.101725e-02,8.261960e-03",0.523097,0.2326,-0.007997,-2573.501567,30
37,88,mx_046.trim.unal.bt2.bam,mx_106.trim.unal.bt2.bam,9416,0.811883,0,0,0.114296,0,0.026595,0,0.047227,0,0,0.073821,0.161522,0,0,0,0.047227,0,0.047227,0.117672,-0.04385,-12390.17758,118,-1,0.912315,"5.172928e-01,1.393110e-01,3.968099e-02,1.465624e-01,7.122500e-02,2.582767e-02,3.276467e-02,1.798420e-02,9.351222e-03",1.017138,0.177119,-0.156028,-13899.36327,11
37,89,mx_046.trim.unal.bt2.bam,mx_107.trim.unal.bt2.bam,4197,0.920369,0.000099,0,0,0,0.079532,0,0,0,0.00005,0.079532,0,0.000025,0,0,0,0,0,0.039816,0.039766,-4815.516102,86,-1,0.406647,"5.105912e-01,1.738295e-01,1.338551e-02,1.375783e-01,8.819736e-02,1.561261e-02,2.621944e-02,2.704822e-02,7.537901e-03",0.449049,0.224037,0.016943,-5448.583707,27
37,90,mx_046.trim.unal.bt2.bam,mx_109.trim.unal.bt2.bam,3370,0.890089,0,0,0.002926,0.038059,0.000633,0,0.068292,0,0.028545,0.068926,0.109277,0.01903,0,0.01903,0.068292,0,0.068292,0.108131,-0.001146,-3921.111968,230,-1,0.326519,"5.145808e-01,1.496890e-01,3.092088e-02,1.433494e-01,7.772249e-02,2.523543e-02,2.701026e-02,1.613493e-02,1.535684e-02",0.745359,0.1981,-0.07786,-4426.255836,23
37,91,mx_046.trim.unal.bt2.bam,mx_112.trim.unal.bt2.bam,6948,0.834018,0.105115,0.000352,0,0,0.060496,0.000019,0,0.000001,0.052924,0.060515,0.000001,0.026465,0.00001,0.000001,0.000352,0.000001,0.000353,0.083177,0.030248,-8371.049308,74,-1,0.673191,"5.051344e-01,1.748155e-01,1.340559e-02,1.318716e-01,1.022704e-01,1.427020e-02,2.147918e-02,2.913641e-02,7.616643e-03",0.341103,0.265652,0.058599,-9444.378159,19
